NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS;
3;3;84;2:05.407;0;;36.746;0;33.499;0;55.162;0;169.1;3:16:19.296;15:16:55.183;0:36.746;0:33.499;0:55.162;269.3;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.746;33.499;55.162;
3;3;85;2:11.473;0;B;36.430;0;34.143;0;1:00.900;0;161.3;3:18:30.769;15:19:06.656;0:36.430;0:34.143;1:00.900;268.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.430;34.143;60.900;
3;3;86;3:17.814;0;;1:48.617;0;33.616;0;55.581;0;107.2;3:21:48.583;15:22:24.470;1:48.617;0:33.616;0:55.581;266.0;Maceo CAPIETTO;0:01:16.090;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;108.617;33.616;55.581;
3;3;87;2:15.270;0;;36.351;0;33.584;0;1:05.335;0;156.8;3:24:03.853;15:24:39.740;0:36.351;0:33.584;1:05.335;266.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.351;33.584;65.335;
3;3;88;2:04.989;0;;36.439;0;33.589;0;54.961;0;169.7;3:26:08.842;15:26:44.729;0:36.439;0:33.589;0:54.961;266.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.439;33.589;54.961;
3;3;89;2:07.365;0;;37.261;0;33.857;0;56.247;0;166.5;3:28:16.207;15:28:52.094;0:37.261;0:33.857;0:56.247;261.5;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;37.261;33.857;56.247;
3;3;90;2:07.488;0;;37.554;0;34.553;0;55.381;0;166.3;3:30:23.695;15:30:59.582;0:37.554;0:34.553;0:55.381;265.4;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;37.554;34.553;55.381;
3;3;91;2:06.285;0;;37.083;0;33.458;0;55.744;0;167.9;3:32:29.980;15:33:05.867;0:37.083;0:33.458;0:55.744;266.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;37.083;33.458;55.744;
3;3;92;2:07.135;0;;37.757;0;33.900;0;55.478;0;166.8;3:34:37.115;15:35:13.002;0:37.757;0:33.900;0:55.478;266.0;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;37.757;33.900;55.478;
3;3;93;2:07.289;0;;36.882;0;34.147;0;56.260;0;166.6;3:36:44.404;15:37:20.291;0:36.882;0:34.147;0:56.260;266.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.882;34.147;56.260;
3;3;94;2:05.377;0;;36.343;0;33.698;0;55.336;0;169.2;3:38:49.781;15:39:25.668;0:36.343;0:33.698;0:55.336;267.3;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.343;33.698;55.336;
3;3;95;2:04.329;0;;35.963;0;32.930;0;55.436;0;170.6;3:40:54.110;15:41:29.997;0:35.963;0:32.930;0:55.436;268.0;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;35.963;32.930;55.436;
3;3;96;2:04.802;0;;36.162;0;33.278;0;55.362;0;169.9;3:42:58.912;15:43:34.799;0:36.162;0:33.278;0:55.362;269.3;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.162;33.278;55.362;
3;3;97;2:04.318;0;;36.196;0;33.055;0;55.067;0;170.6;3:45:03.230;15:45:39.117;0:36.196;0:33.055;0:55.067;268.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.196;33.055;55.067;
3;3;98;2:04.131;0;;35.974;0;32.992;0;55.165;0;170.8;3:47:07.361;15:47:43.248;0:35.974;0:32.992;0:55.165;268.0;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;35.974;32.992;55.165;
3;3;99;2:05.217;0;;36.289;0;33.258;0;55.670;0;169.4;3:49:12.578;15:49:48.465;0:36.289;0:33.258;0:55.670;269.3;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.289;33.258;55.670;
3;3;100;2:03.976;0;;36.441;0;32.685;0;54.850;0;171.1;3:51:16.554;15:51:52.441;0:36.441;0:32.685;0:54.850;268.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.441;32.685;54.850;
3;3;101;2:05.132;0;;36.314;0;32.831;0;55.987;0;169.5;3:53:21.686;15:53:57.573;0:36.314;0:32.831;0:55.987;266.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.314;32.831;55.987;
3;3;102;2:03.958;0;;36.197;0;32.990;0;54.771;0;171.1;3:55:25.644;15:56:01.531;0:36.197;0:32.990;0:54.771;269.3;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;36.197;32.990;54.771;
3;3;103;2:03.965;0;;35.697;0;32.911;0;55.357;0;171.1;3:57:29.609;15:58:05.496;0:35.697;0:32.911;0:55.357;271.4;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;35.697;32.911;55.357;
3;3;104;2:02.995;0;;35.440;1;32.690;0;54.865;0;172.4;3:59:32.604;16:00:08.491;0:35.440;0:32.690;0:54.865;269.3;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;GF;35.440;32.690;54.865;
3;3;105;2:03.269;0;;35.478;0;32.452;1;55.339;0;172.0;4:01:35.873;16:02:11.760;0:35.478;0:32.452;0:55.339;270.7;Maceo CAPIETTO;;LMP2 Pro/Am;;DKR Engineering;Oreca;FF;35.478;32.452;55.339;
30;1;1;1:59.559;0;;38.879;0;31.087;0;49.593;0;173.1;1:59.559;12:02:35.446;0:38.879;0:31.087;0:49.593;270.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;38.879;31.087;49.593;
30;1;2;1:51.354;0;;32.878;0;29.037;0;49.439;0;190.5;3:50.913;12:04:26.800;0:32.878;0:29.037;0:49.439;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.878;29.037;49.439;
30;1;3;1:49.848;0;;32.217;0;29.023;0;48.608;0;193.1;5:40.761;12:06:16.648;0:32.217;0:29.023;0:48.608;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.217;29.023;48.608;
30;1;4;1:48.965;0;;31.702;0;28.723;0;48.540;0;194.6;7:29.726;12:08:05.613;0:31.702;0:28.723;0:48.540;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;31.702;28.723;48.540;
30;1;5;1:48.696;2;;31.756;0;28.811;0;48.129;2;195.1;9:18.422;12:09:54.309;0:31.756;0:28.811;0:48.129;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;31.756;28.811;48.129;
30;1;6;1:48.946;0;;31.692;2;28.991;0;48.263;0;194.7;11:07.368;12:11:43.255;0:31.692;0:28.991;0:48.263;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;31.692;28.991;48.263;
30;1;7;1:49.171;0;;31.935;0;28.748;0;48.488;0;194.3;12:56.539;12:13:32.426;0:31.935;0:28.748;0:48.488;272.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;31.935;28.748;48.488;
30;1;8;1:53.388;0;;32.006;0;30.129;0;51.253;0;187.0;14:49.927;12:15:25.814;0:32.006;0:30.129;0:51.253;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.006;30.129;51.253;
30;1;9;1:53.553;0;;32.247;0;31.110;0;50.196;0;186.8;16:43.480;12:17:19.367;0:32.247;0:31.110;0:50.196;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.247;31.110;50.196;
30;1;10;1:52.407;0;;32.605;0;30.078;0;49.724;0;188.7;18:35.887;12:19:11.774;0:32.605;0:30.078;0:49.724;274.8;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.605;30.078;49.724;
30;1;11;1:50.602;0;;31.824;0;29.112;0;49.666;0;191.7;20:26.489;12:21:02.376;0:31.824;0:29.112;0:49.666;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;31.824;29.112;49.666;
30;1;12;1:52.405;0;;33.310;0;29.902;0;49.193;0;188.7;22:18.894;12:22:54.781;0:33.310;0:29.902;0:49.193;272.0;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.310;29.902;49.193;
30;1;13;1:49.969;0;;32.154;0;29.281;0;48.534;0;192.9;24:08.863;12:24:44.750;0:32.154;0:29.281;0:48.534;272.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.154;29.281;48.534;
30;1;14;1:50.812;0;;32.963;0;28.801;0;49.048;0;191.4;25:59.675;12:26:35.562;0:32.963;0:28.801;0:49.048;272.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.963;28.801;49.048;
30;1;15;1:50.420;0;;32.055;0;28.963;0;49.402;0;192.1;27:50.095;12:28:25.982;0:32.055;0:28.963;0:49.402;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.055;28.963;49.402;
30;1;16;1:49.417;0;;31.884;0;28.607;2;48.926;0;193.8;29:39.512;12:30:15.399;0:31.884;0:28.607;0:48.926;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;31.884;28.607;48.926;
30;1;17;1:52.715;0;;34.248;0;29.068;0;49.399;0;188.2;31:32.227;12:32:08.114;0:34.248;0:29.068;0:49.399;271.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;34.248;29.068;49.399;
30;1;18;1:51.639;0;;33.265;0;29.464;0;48.910;0;190.0;33:23.866;12:33:59.753;0:33.265;0:29.464;0:48.910;271.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.265;29.464;48.910;
30;1;19;1:52.048;0;;33.440;0;28.858;0;49.750;0;189.3;35:15.914;12:35:51.801;0:33.440;0:28.858;0:49.750;272.0;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.440;28.858;49.750;
30;1;20;1:51.462;0;;33.984;0;28.632;0;48.846;0;190.3;37:07.376;12:37:43.263;0:33.984;0:28.632;0:48.846;270.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.984;28.632;48.846;
30;1;21;1:53.556;0;B;32.499;0;28.654;0;52.403;0;186.8;39:00.932;12:39:36.819;0:32.499;0:28.654;0:52.403;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.499;28.654;52.403;
30;1;22;3:06.565;0;;1:46.364;0;29.514;0;50.687;0;113.7;42:07.497;12:42:43.384;1:46.364;0:29.514;0:50.687;269.3;Giorgio RODA;0:01:15.663;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;106.364;29.514;50.687;
30;1;23;1:50.358;0;;32.688;0;28.670;0;49.000;0;192.2;43:57.855;12:44:33.742;0:32.688;0:28.670;0:49.000;271.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.688;28.670;49.000;
30;1;24;1:52.664;0;;33.582;0;29.536;0;49.546;0;188.2;45:50.519;12:46:26.406;0:33.582;0:29.536;0:49.546;271.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.582;29.536;49.546;
30;1;25;1:52.910;0;;33.490;0;29.707;0;49.713;0;187.8;47:43.429;12:48:19.316;0:33.490;0:29.707;0:49.713;270.0;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.490;29.707;49.713;
30;1;26;1:51.833;0;;32.399;0;29.624;0;49.810;0;189.6;49:35.262;12:50:11.149;0:32.399;0:29.624;0:49.810;272.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.399;29.624;49.810;
30;1;27;1:50.464;0;;32.565;0;28.972;0;48.927;0;192.0;51:25.726;12:52:01.613;0:32.565;0:28.972;0:48.927;272.0;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.565;28.972;48.927;
30;1;28;1:52.621;0;;33.809;0;29.058;0;49.754;0;188.3;53:18.347;12:53:54.234;0:33.809;0:29.058;0:49.754;270.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.809;29.058;49.754;
30;1;29;1:49.123;0;;32.075;0;28.764;0;48.284;0;194.3;55:07.470;12:55:43.357;0:32.075;0:28.764;0:48.284;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.075;28.764;48.284;
30;1;30;1:49.947;0;;32.366;0;28.864;0;48.717;0;192.9;56:57.417;12:57:33.304;0:32.366;0:28.864;0:48.717;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.366;28.864;48.717;
30;1;31;1:50.277;0;;32.565;0;29.045;0;48.667;0;192.3;58:47.694;12:59:23.581;0:32.565;0:29.045;0:48.667;272.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.565;29.045;48.667;
30;1;32;1:51.374;0;;32.531;0;29.450;0;49.393;0;190.4;1:00:39.068;13:01:14.955;0:32.531;0:29.450;0:49.393;272.7;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.531;29.450;49.393;
30;1;33;1:50.027;0;;32.364;0;28.717;0;48.946;0;192.7;1:02:29.095;13:03:04.982;0:32.364;0:28.717;0:48.946;274.1;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.364;28.717;48.946;
30;1;34;1:54.351;0;B;32.730;0;29.213;0;52.408;0;185.5;1:04:23.446;13:04:59.333;0:32.730;0:29.213;0:52.408;273.4;Giorgio RODA;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;32.730;29.213;52.408;
30;3;35;2:49.658;0;;1:32.171;0;28.947;0;48.540;0;125.0;1:07:13.104;13:07:48.991;1:32.171;0:28.947;0:48.540;270.0;Doriane PIN;0:01:02.328;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;92.171;28.947;48.540;
30;3;36;1:50.725;0;;33.208;0;28.730;1;48.787;0;191.5;1:09:03.829;13:09:39.716;0:33.208;0:28.730;0:48.787;271.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.208;28.730;48.787;
30;3;37;1:52.748;0;;33.239;0;29.600;0;49.909;0;188.1;1:10:56.577;13:11:32.464;0:33.239;0:29.600;0:49.909;272.7;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.239;29.600;49.909;
30;3;38;1:50.700;0;;33.042;1;29.250;0;48.408;1;191.6;1:12:47.277;13:13:23.164;0:33.042;0:29.250;0:48.408;274.8;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.042;29.250;48.408;
30;3;39;1:55.426;0;;33.849;0;31.260;0;50.317;0;183.7;1:14:42.703;13:15:18.590;0:33.849;0:31.260;0:50.317;271.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;33.849;31.260;50.317;
30;3;40;1:57.940;0;;36.535;0;30.760;0;50.645;0;179.8;1:16:40.643;13:17:16.530;0:36.535;0:30.760;0:50.645;271.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;36.535;30.760;50.645;
30;3;41;1:57.577;0;;35.772;0;29.506;0;52.299;0;180.4;1:18:38.220;13:19:14.107;0:35.772;0:29.506;0:52.299;272.0;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;35.772;29.506;52.299;
30;3;42;3:11.212;0;B;1:02.527;0;1:07.400;0;1:01.285;0;110.9;1:21:49.432;13:22:25.319;1:02.527;1:07.400;1:01.285;;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;62.527;67.400;61.285;
30;3;43;2:55.024;0;;1:13.040;0;29.767;0;1:12.217;0;121.2;1:24:44.456;13:25:20.343;1:13.040;0:29.767;1:12.217;270.7;Doriane PIN;0:00:40.947;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;73.040;29.767;72.217;
30;3;44;4:24.396;0;B;1:30.760;0;1:07.410;0;1:46.226;0;80.2;1:29:08.852;13:29:44.739;1:30.760;1:07.410;1:46.226;;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;90.760;67.410;106.226;
30;3;45;5:13.644;0;;2:17.515;0;1:08.739;0;1:47.390;0;67.6;1:34:22.496;13:34:58.383;2:17.515;1:08.739;1:47.390;;Doriane PIN;0:01:01.875;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;137.515;68.739;107.390;
30;3;46;2:28.761;0;;45.757;0;42.463;0;1:00.541;0;142.6;1:36:51.257;13:37:27.144;0:45.757;0:42.463;1:00.541;206.9;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;45.757;42.463;60.541;
30;3;47;3:15.473;0;;43.693;0;56.753;0;1:35.027;0;108.5;1:40:06.730;13:40:42.617;0:43.693;0:56.753;1:35.027;178.5;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;43.693;56.753;95.027;
30;3;48;4:08.269;0;;1:29.898;0;1:00.581;0;1:37.790;0;85.4;1:44:14.999;13:44:50.886;1:29.898;1:00.581;1:37.790;;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;89.898;60.581;97.790;
30;3;49;2:55.292;0;;51.207;0;51.492;0;1:12.593;0;121.0;1:47:10.291;13:47:46.178;0:51.207;0:51.492;1:12.593;173.6;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;51.207;51.492;72.593;
30;3;50;2:43.285;0;;48.860;0;44.650;0;1:09.775;0;129.9;1:49:53.576;13:50:29.463;0:48.860;0:44.650;1:09.775;186.5;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;48.860;44.650;69.775;
30;3;51;2:53.094;0;B;46.282;0;42.220;0;1:24.592;0;122.5;1:52:46.670;13:53:22.557;0:46.282;0:42.220;1:24.592;194.9;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;46.282;42.220;84.592;
30;3;52;3:39.284;0;;1:49.451;0;39.735;0;1:10.098;0;96.7;1:56:25.954;13:57:01.841;1:49.451;0:39.735;1:10.098;254.1;Doriane PIN;0:01:12.048;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;109.451;39.735;70.098;
30;3;53;2:47.156;0;;50.268;0;43.476;0;1:13.412;0;126.9;1:59:13.110;13:59:48.997;0:50.268;0:43.476;1:13.412;215.1;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;50.268;43.476;73.412;
30;3;54;2:43.636;0;;50.537;0;45.144;0;1:07.955;0;129.6;2:01:56.746;14:02:32.633;0:50.537;0:45.144;1:07.955;190.5;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;50.537;45.144;67.955;
30;3;55;2:34.165;0;;46.544;0;40.851;0;1:06.770;0;137.6;2:04:30.911;14:05:06.798;0:46.544;0:40.851;1:06.770;232.3;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;46.544;40.851;66.770;
30;3;56;2:30.752;0;;42.141;0;37.976;0;1:10.635;0;140.7;2:07:01.663;14:07:37.550;0:42.141;0:37.976;1:10.635;236.3;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;SF;42.141;37.976;70.635;
30;3;57;2:57.396;0;;50.123;0;46.002;0;1:21.271;0;119.5;2:09:59.059;14:10:34.946;0:50.123;0:46.002;1:21.271;170.3;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;50.123;46.002;81.271;
30;3;58;2:21.531;0;;44.483;0;37.848;0;59.200;0;149.8;2:12:20.590;14:12:56.477;0:44.483;0:37.848;0:59.200;232.8;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;44.483;37.848;59.200;
30;3;59;2:09.402;0;;37.975;0;35.221;0;56.206;0;163.9;2:14:29.992;14:15:05.879;0:37.975;0:35.221;0:56.206;265.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.975;35.221;56.206;
30;3;60;2:06.469;0;;36.190;0;34.604;0;55.675;0;167.7;2:16:36.461;14:17:12.348;0:36.190;0:34.604;0:55.675;268.7;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;36.190;34.604;55.675;
30;3;61;2:07.555;0;;37.359;0;34.602;0;55.594;0;166.3;2:18:44.016;14:19:19.903;0:37.359;0:34.602;0:55.594;269.3;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.359;34.602;55.594;
30;3;62;2:05.066;0;;36.207;0;33.773;0;55.086;0;169.6;2:20:49.082;14:21:24.969;0:36.207;0:33.773;0:55.086;266.7;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;36.207;33.773;55.086;
30;3;63;2:06.384;0;;37.063;0;33.210;0;56.111;0;167.8;2:22:55.466;14:23:31.353;0:37.063;0:33.210;0:56.111;268.7;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.063;33.210;56.111;
30;3;64;2:03.156;0;;35.704;0;33.207;0;54.245;0;172.2;2:24:58.622;14:25:34.509;0:35.704;0:33.207;0:54.245;266.7;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;35.704;33.207;54.245;
30;3;65;2:03.218;0;;35.713;0;33.098;0;54.407;0;172.1;2:27:01.840;14:27:37.727;0:35.713;0:33.098;0:54.407;268.0;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;35.713;33.098;54.407;
30;3;66;2:03.487;0;;35.919;0;33.100;0;54.468;0;171.7;2:29:05.327;14:29:41.214;0:35.919;0:33.100;0:54.468;268.7;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;35.919;33.100;54.468;
30;3;67;2:04.422;0;;36.186;0;33.418;0;54.818;0;170.4;2:31:09.749;14:31:45.636;0:36.186;0:33.418;0:54.818;268.0;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;36.186;33.418;54.818;
30;3;68;2:08.714;0;;36.722;0;34.755;0;57.237;0;164.8;2:33:18.463;14:33:54.350;0:36.722;0:34.755;0:57.237;268.0;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;36.722;34.755;57.237;
30;3;69;2:07.428;0;;37.295;0;35.068;0;55.065;0;166.4;2:35:25.891;14:36:01.778;0:37.295;0:35.068;0:55.065;263.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.295;35.068;55.065;
30;3;70;2:07.137;0;;36.686;0;35.613;0;54.838;0;166.8;2:37:33.028;14:38:08.915;0:36.686;0:35.613;0:54.838;268.0;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;36.686;35.613;54.838;
30;3;71;2:49.536;0;;38.070;0;34.659;0;1:36.807;0;125.1;2:40:22.564;14:40:58.451;0:38.070;0:34.659;1:36.807;231.8;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;FCY;38.070;34.659;96.807;
30;3;72;4:25.760;0;;1:31.815;0;1:08.288;0;1:45.657;0;79.8;2:44:48.324;14:45:24.211;1:31.815;1:08.288;1:45.657;;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;FCY;91.815;68.288;105.657;
30;3;73;2:24.893;0;;53.506;0;35.327;0;56.060;0;146.4;2:47:13.217;14:47:49.104;0:53.506;0:35.327;0:56.060;258.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;53.506;35.327;56.060;
30;3;74;2:07.521;0;;37.103;0;34.906;0;55.512;0;166.3;2:49:20.738;14:49:56.625;0:37.103;0:34.906;0:55.512;265.4;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.103;34.906;55.512;
30;3;75;2:21.133;0;;39.027;0;34.859;0;1:07.247;0;150.3;2:51:41.871;14:52:17.758;0:39.027;0:34.859;1:07.247;261.5;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;FCY;39.027;34.859;67.247;
30;3;76;4:26.905;0;;1:32.142;0;1:08.935;0;1:45.828;0;79.5;2:56:08.776;14:56:44.663;1:32.142;1:08.935;1:45.828;;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;FCY;92.142;68.935;105.828;
30;3;77;4:17.142;0;B;1:32.461;0;1:09.039;0;1:35.642;0;82.5;3:00:25.918;15:01:01.805;1:32.461;1:09.039;1:35.642;;Doriane PIN;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;92.461;69.039;95.642;
30;2;78;3:12.137;0;;1:39.958;0;35.492;0;56.687;0;110.4;3:03:38.055;15:04:13.942;1:39.958;0:35.492;0:56.687;264.1;Richard VERSCHOOR;0:01:06.631;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;99.958;35.492;56.687;
30;2;79;2:10.325;0;;37.410;0;36.236;0;56.679;0;162.7;3:05:48.380;15:06:24.267;0:37.410;0:36.236;0:56.679;264.7;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.410;36.236;56.679;
30;2;80;2:10.672;0;;38.502;0;34.866;0;57.304;0;162.3;3:07:59.052;15:08:34.939;0:38.502;0:34.866;0:57.304;264.7;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;38.502;34.866;57.304;
30;2;81;2:08.657;0;;37.220;0;34.468;0;56.969;0;164.8;3:10:07.709;15:10:43.596;0:37.220;0:34.468;0:56.969;266.0;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.220;34.468;56.969;
30;2;82;2:08.337;0;;37.595;0;34.302;0;56.440;0;165.2;3:12:16.046;15:12:51.933;0:37.595;0:34.302;0:56.440;265.4;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.595;34.302;56.440;
30;2;83;2:08.748;0;;37.276;0;34.459;0;57.013;0;164.7;3:14:24.794;15:15:00.681;0:37.276;0:34.459;0:57.013;266.0;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.276;34.459;57.013;
30;2;84;2:08.925;0;;38.356;0;34.377;0;56.192;0;164.5;3:16:33.719;15:17:09.606;0:38.356;0:34.377;0:56.192;264.7;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;38.356;34.377;56.192;
30;2;85;2:08.800;0;;37.724;0;34.710;0;56.366;0;164.7;3:18:42.519;15:19:18.406;0:37.724;0:34.710;0:56.366;265.4;Richard VERSCHOOR;;LMP2 Pro/Am;;Duqueine Team;Oreca;GF;37.724;34.710;56.366;
