NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;FLAG_AT_FL;S1_SECONDS;S2_SECONDS;S3_SECONDS
21;3;61;01:36.7;0;;27.53;0;38.816;0;30.352;0;173.4;18:34.4;18:35.2;00:27.5;00:38.8;00:30.4;291.1;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.53;38.816;30.352
21;3;62;01:34.4;0;;27.792;0;38.135;0;28.465;0;177.6;20:08.8;20:09.6;00:27.8;00:38.1;00:28.5;290.3;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.792;38.135;28.465
21;3;63;01:34.6;0;;27.591;0;38.23;0;28.789;0;177.2;21:43.4;21:44.2;00:27.6;00:38.2;00:28.8;291.9;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.591;38.23;28.789
21;3;64;01:38.0;0;;29.118;0;39.556;0;29.363;0;171;23:21.4;23:22.2;00:29.1;00:39.6;00:29.4;289.5;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;29.118;39.556;29.363
21;3;65;01:34.9;0;;28.095;0;38.509;0;28.303;0;176.6;24:56.3;24:57.1;00:28.1;00:38.5;00:28.3;289.5;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.095;38.509;28.303
21;3;66;01:36.8;0;;27.772;0;40.029;0;29.038;0;173.1;26:33.2;26:34.0;00:27.8;00:40.0;00:29.0;289.5;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.772;40.029;29.038
21;3;67;01:35.3;0;;27.782;0;38.531;0;28.945;0;176;28:08.4;28:09.2;00:27.8;00:38.5;00:28.9;288.8;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.782;38.531;28.945
21;3;68;01:35.4;0;;27.821;0;38.607;0;28.936;0;175.8;29:43.8;29:44.6;00:27.8;00:38.6;00:28.9;289.5;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.821;38.607;28.936
21;3;69;01:37.1;0;;28.146;0;39.185;0;29.737;0;172.7;31:20.9;31:21.7;00:28.1;00:39.2;00:29.7;288.8;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.146;39.185;29.737
21;3;70;03:06.4;0;B;49.372;0;01:19.5;0;57.551;0;89.9;34:27.3;34:28.1;00:49.4;01:19.5;00:57.6;283.5;Oliver JARVIS;;LMP2 Pro/Am;;United Autosports;Oreca;GF;49.372;79.489;57.551
21;3;71;04:35.7;0;B;02:18.3;0;01:19.3;0;58.019;0;60.8;39:02.9;39:03.7;02:18.3;01:19.3;00:58.0;;Oliver JARVIS;01:23.3;LMP2 Pro/Am;;United Autosports;Oreca;SF;138.33;79.308;58.019
21;2;72;02:48.8;0;;01:33.2;0;43.501;0;32.117;0;99.3;41:51.7;41:52.5;01:33.2;00:43.5;00:32.1;195.7;Marino SATO;01:02.7;LMP2 Pro/Am;;United Autosports;Oreca;SF;93.168;43.501;32.117
21;2;73;02:56.1;0;;42.598;0;01:12.9;0;01:00.5;0;95.2;44:47.8;44:48.6;00:42.6;01:12.9;01:00.5;;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;SF;42.598;72.936;60.523
21;2;74;02:54.1;0;;01:06.4;0;01:04.8;0;42.909;0;96.3;47:41.8;47:42.6;01:06.4;01:04.8;00:42.9;;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;SF;66.388;64.769;42.909
21;2;75;02:11.7;0;;37.921;0;50.564;0;43.168;0;127.3;49:53.5;49:54.3;00:37.9;00:50.6;00:43.2;180.6;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;37.921;50.564;43.168
21;2;76;01:36.3;0;;28.345;0;39.958;0;28.012;0;174.1;51:29.8;51:30.6;00:28.3;00:40.0;00:28.0;280.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.345;39.958;28.012
21;2;77;01:32.9;0;;27.271;0;37.767;0;27.885;0;180.4;53:02.7;53:03.5;00:27.3;00:37.8;00:27.9;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.271;37.767;27.885
21;2;78;01:33.3;0;;27.37;0;37.747;0;28.157;0;179.7;54:36.0;54:36.8;00:27.4;00:37.7;00:28.2;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.37;37.747;28.157
21;2;79;01:35.1;0;;27.539;0;39.474;0;28.132;0;176.2;56:11.1;56:11.9;00:27.5;00:39.5;00:28.1;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.539;39.474;28.132
21;2;80;01:34.1;0;;27.571;0;38.237;0;28.313;0;178.1;57:45.3;57:46.1;00:27.6;00:38.2;00:28.3;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.571;38.237;28.313
21;2;81;01:34.2;0;;27.814;0;38.433;0;27.945;0;178;59:19.5;59:20.3;00:27.8;00:38.4;00:27.9;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.814;38.433;27.945
21;2;82;01:33.3;0;;27.312;0;37.969;0;28.003;0;179.7;00:52.7;00:53.5;00:27.3;00:38.0;00:28.0;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.312;37.969;28.003
21;2;83;01:34.5;0;;27.387;0;38.579;0;28.523;0;177.4;02:27.2;02:28.0;00:27.4;00:38.6;00:28.5;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.387;38.579;28.523
21;2;84;02:07.2;0;;27.618;0;42.626;0;56.995;0;131.8;04:34.5;04:35.3;00:27.6;00:42.6;00:57.0;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;FCY;27.618;42.626;56.995
21;2;85;02:27.2;0;;01:13.0;0;45.625;0;28.606;0;113.9;07:01.7;07:02.5;01:13.0;00:45.6;00:28.6;;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;73.016;45.625;28.606
21;2;86;01:34.3;0;;27.567;0;38.349;0;28.341;0;177.9;08:36.0;08:36.8;00:27.6;00:38.3;00:28.3;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.567;38.349;28.341
21;2;87;01:34.9;0;;27.599;0;38.209;0;29.075;0;176.7;10:10.9;10:11.7;00:27.6;00:38.2;00:29.1;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.599;38.209;29.075
21;2;88;01:34.9;0;;28.669;0;38.125;0;28.126;0;176.6;11:45.8;11:46.6;00:28.7;00:38.1;00:28.1;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.669;38.125;28.126
21;2;89;01:33.3;0;;27.038;0;37.709;0;28.545;0;179.7;13:19.1;13:19.9;00:27.0;00:37.7;00:28.5;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.038;37.709;28.545
21;2;90;01:32.8;0;;27.285;0;37.684;0;27.845;0;180.6;14:51.9;14:52.7;00:27.3;00:37.7;00:27.8;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.285;37.684;27.845
21;2;91;01:33.6;0;;27.085;0;37.846;0;28.673;0;179.1;16:25.5;16:26.3;00:27.1;00:37.8;00:28.7;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.085;37.846;28.673
21;2;92;01:34.4;0;;27.8;0;38.059;0;28.522;0;177.6;17:59.9;18:00.7;00:27.8;00:38.1;00:28.5;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.8;38.059;28.522
21;2;93;01:34.2;0;;27.486;0;38.38;0;28.329;0;178;19:34.1;19:34.9;00:27.5;00:38.4;00:28.3;291.1;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.486;38.38;28.329
21;2;94;01:45.3;0;;27.585;0;38.552;0;39.195;0;159.2;21:19.4;21:20.2;00:27.6;00:38.6;00:39.2;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;FCY;27.585;38.552;39.195
21;2;95;02:33.2;0;;01:12.8;0;51.955;0;28.45;0;109.5;23:52.6;23:53.4;01:12.8;00:52.0;00:28.5;;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;72.766;51.955;28.45
21;2;96;01:34.1;0;;27.492;0;38.021;0;28.564;0;178.2;25:26.6;25:27.4;00:27.5;00:38.0;00:28.6;286.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.492;38.021;28.564
21;2;97;01:35.2;0;;27.81;0;38.917;0;28.475;0;176.1;27:01.8;27:02.6;00:27.8;00:38.9;00:28.5;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.81;38.917;28.475
21;2;98;01:36.3;0;;27.43;0;38.568;0;30.279;0;174.1;28:38.1;28:38.9;00:27.4;00:38.6;00:30.3;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.43;38.568;30.279
21;2;99;01:35.9;0;;28.255;0;38.635;0;29.025;0;174.8;30:14.0;30:14.8;00:28.3;00:38.6;00:29.0;285;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.255;38.635;29.025
21;2;100;01:35.6;0;;28.819;0;38.223;0;28.514;0;175.4;31:49.6;31:50.4;00:28.8;00:38.2;00:28.5;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.819;38.223;28.514
21;2;101;01:39.8;0;B;27.664;0;38.47;0;33.694;0;167.9;33:29.4;33:30.2;00:27.7;00:38.5;00:33.7;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.664;38.47;33.694
21;2;102;03:07.0;0;;01:57.9;0;40.238;0;28.838;0;89.7;36:36.4;36:37.2;01:57.9;00:40.2;00:28.8;197.4;Marino SATO;01:30.7;LMP2 Pro/Am;;United Autosports;Oreca;GF;117.93;40.238;28.838
21;2;103;01:35.9;0;;28.422;0;38.984;0;28.448;0;174.9;38:12.3;38:13.1;00:28.4;00:39.0;00:28.4;286.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.422;38.984;28.448
21;2;104;01:35.3;0;;27.483;0;38.538;0;29.323;0;175.8;39:47.6;39:48.4;00:27.5;00:38.5;00:29.3;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.483;38.538;29.323
21;2;105;01:33.7;0;;27.331;0;37.42;0;28.987;0;178.9;41:21.4;41:22.2;00:27.3;00:37.4;00:29.0;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.331;37.42;28.987
21;2;106;01:31.7;2;;26.918;0;37.254;2;27.516;2;182.9;42:53.1;42:53.8;00:26.9;00:37.3;00:27.5;286.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;26.918;37.254;27.516
21;2;107;01:31.8;0;;26.891;2;37.306;0;27.572;0;182.7;44:24.8;44:25.6;00:26.9;00:37.3;00:27.6;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;26.891;37.306;27.572
21;2;108;01:33.1;0;;26.923;0;38.05;0;28.175;0;180;45:58.0;45:58.8;00:26.9;00:38.1;00:28.2;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;26.923;38.05;28.175
21;2;109;01:34.0;0;;27.793;0;38.113;0;28.121;0;178.3;47:32.0;47:32.8;00:27.8;00:38.1;00:28.1;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.793;38.113;28.121
21;2;110;01:33.9;0;;27.67;0;37.915;0;28.331;0;178.5;49:05.9;49:06.7;00:27.7;00:37.9;00:28.3;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.67;37.915;28.331
21;2;111;01:34.1;0;;27.695;0;38.323;0;28.047;0;178.2;50:40.0;50:40.8;00:27.7;00:38.3;00:28.0;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.695;38.323;28.047
21;2;112;01:33.8;0;;27.269;0;38.513;0;28.03;0;178.7;52:13.8;52:14.6;00:27.3;00:38.5;00:28.0;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.269;38.513;28.03
21;2;113;01:33.9;0;;27.543;0;37.978;0;28.34;0;178.6;53:47.6;53:48.4;00:27.5;00:38.0;00:28.3;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.543;37.978;28.34
21;2;114;01:33.7;0;;27.504;0;37.926;0;28.274;0;178.9;55:21.4;55:22.1;00:27.5;00:37.9;00:28.3;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.504;37.926;28.274
21;2;115;01:34.1;0;;27.352;0;38.443;0;28.271;0;178.2;56:55.4;56:56.2;00:27.4;00:38.4;00:28.3;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.352;38.443;28.271
21;2;116;01:33.5;0;;27.326;0;37.935;0;28.2;0;179.4;58:28.9;58:29.7;00:27.3;00:37.9;00:28.2;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.326;37.935;28.2
21;2;117;01:34.1;0;;27.62;0;37.908;0;28.551;0;178.2;00:03.0;00:03.8;00:27.6;00:37.9;00:28.6;291.1;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.62;37.908;28.551
21;2;118;01:35.2;0;;27.696;0;38.912;0;28.64;0;176;01:38.2;01:39.0;00:27.7;00:38.9;00:28.6;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.696;38.912;28.64
21;2;119;01:35.0;0;;27.731;0;38.696;0;28.557;0;176.5;03:13.2;03:14.0;00:27.7;00:38.7;00:28.6;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.731;38.696;28.557
21;2;120;01:37.2;0;;28.209;0;39.231;0;29.749;0;172.5;04:50.4;04:51.2;00:28.2;00:39.2;00:29.7;291.1;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.209;39.231;29.749
21;2;121;01:35.4;0;;28.349;0;38.784;0;28.313;0;175.7;06:25.8;06:26.6;00:28.3;00:38.8;00:28.3;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;28.349;38.784;28.313
21;2;122;01:34.4;0;;27.536;0;38.11;0;28.777;0;177.6;08:00.2;08:01.0;00:27.5;00:38.1;00:28.8;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.536;38.11;28.777
21;2;123;01:34.3;0;;27.472;0;38.554;0;28.228;0;177.9;09:34.5;09:35.3;00:27.5;00:38.6;00:28.2;286.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.472;38.554;28.228
21;2;124;01:33.6;0;;27.378;0;37.989;0;28.243;0;179.1;11:08.1;11:08.9;00:27.4;00:38.0;00:28.2;288;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.378;37.989;28.243
21;2;125;01:34.2;0;;27.577;0;38.416;0;28.246;0;177.9;12:42.4;12:43.1;00:27.6;00:38.4;00:28.2;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.577;38.416;28.246
21;2;126;01:34.1;0;;27.499;0;38.231;0;28.363;0;178.2;14:16.4;14:17.2;00:27.5;00:38.2;00:28.4;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.499;38.231;28.363
21;2;127;01:34.2;0;;27.473;0;38.445;0;28.264;0;178;15:50.6;15:51.4;00:27.5;00:38.4;00:28.3;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.473;38.445;28.264
21;2;128;01:34.5;0;;27.36;0;38.099;0;29.019;0;177.5;17:25.1;17:25.9;00:27.4;00:38.1;00:29.0;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.36;38.099;29.019
21;2;129;01:39.0;0;B;27.436;0;38.278;0;33.303;0;169.3;19:04.1;19:04.9;00:27.4;00:38.3;00:33.3;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.436;38.278;33.303
21;2;130;02:11.9;0;;01:04.2;0;38.777;0;28.864;0;127.1;21:16.0;21:16.8;01:04.2;00:38.8;00:28.9;209.7;Marino SATO;00:40.0;LMP2 Pro/Am;;United Autosports;Oreca;GF;64.24;38.777;28.864
21;2;131;01:35.1;0;;27.638;0;38.683;0;28.754;0;176.3;22:51.1;22:51.9;00:27.6;00:38.7;00:28.8;288.8;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.638;38.683;28.754
21;2;132;01:35.9;0;;27.884;0;38.758;0;29.286;0;174.8;24:27.0;24:27.8;00:27.9;00:38.8;00:29.3;290.3;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.884;38.758;29.286
21;2;133;01:34.9;0;;27.751;0;38.54;0;28.611;0;176.7;26:01.9;26:02.7;00:27.8;00:38.5;00:28.6;287.2;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;GF;27.751;38.54;28.611
21;2;134;01:36.9;0;;27.753;0;38.964;0;30.197;0;173;27:38.8;27:39.6;00:27.8;00:39.0;00:30.2;289.5;Marino SATO;;LMP2 Pro/Am;;United Autosports;Oreca;FF;27.753;38.964;30.197
22;1;1;02:01.8;0;;30.298;0;50.81;0;40.66;0;133.6;02:01.8;02:02.6;00:30.3;00:50.8;00:40.7;;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;SF;30.298;50.81;40.66
22;1;2;03:47.7;0;;01:10.5;0;01:26.3;0;01:10.8;0;73.6;05:49.4;05:50.2;01:10.5;01:26.3;01:10.8;;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;RF;70.514;86.331;70.806
22;1;3;27:12.5;0;;25:18.8;0;01:08.1;0;45.574;0;10.3;33:02.0;33:02.8;25:18.8;01:08.1;00:45.6;;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;SF;1518.83;68.135;45.574
22;1;4;02:26.5;0;;49.451;0;54.798;0;42.294;0;114.4;35:28.5;35:29.3;00:49.5;00:54.8;00:42.3;128.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;49.451;54.798;42.294
22;1;5;01:34.5;0;;28.314;0;38.004;0;28.198;0;177.4;37:03.0;37:03.8;00:28.3;00:38.0;00:28.2;288.8;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;28.314;38.004;28.198
22;1;6;01:32.8;0;;27.381;0;37.754;0;27.702;0;180.6;38:35.9;38:36.7;00:27.4;00:37.8;00:27.7;288;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.381;37.754;27.702
22;1;7;01:32.7;0;;27.343;0;37.726;0;27.611;0;180.9;40:08.5;40:09.3;00:27.3;00:37.7;00:27.6;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.343;37.726;27.611
22;1;8;01:31.0;2;;26.786;0;37.129;0;27.059;2;184.3;41:39.5;41:40.3;00:26.8;00:37.1;00:27.1;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;26.786;37.129;27.059
22;1;9;01:31.1;0;;26.664;3;36.882;3;27.506;0;184.1;43:10.6;43:11.4;00:26.7;00:36.9;00:27.5;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;26.664;36.882;27.506
22;1;10;01:32.6;0;;27.001;0;37.581;0;27.971;0;181.1;44:43.1;44:43.9;00:27.0;00:37.6;00:28.0;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.001;37.581;27.971
22;1;11;01:35.6;0;;27.677;0;38.594;0;29.335;0;175.4;46:18.7;46:19.5;00:27.7;00:38.6;00:29.3;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.677;38.594;29.335
22;1;12;01:31.9;0;;27.292;0;37.282;0;27.283;0;182.5;47:50.6;47:51.4;00:27.3;00:37.3;00:27.3;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.292;37.282;27.283
22;1;13;01:31.9;0;;26.827;0;37.325;0;27.708;0;182.5;49:22.4;49:23.2;00:26.8;00:37.3;00:27.7;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;26.827;37.325;27.708
22;1;14;01:32.2;0;;26.998;0;37.633;0;27.526;0;181.9;50:54.6;50:55.4;00:27.0;00:37.6;00:27.5;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;26.998;37.633;27.526
22;1;15;01:34.0;0;;26.954;0;37.61;0;29.442;0;178.3;52:28.6;52:29.4;00:27.0;00:37.6;00:29.4;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;26.954;37.61;29.442
22;1;16;01:33.2;0;;27.371;0;38.034;0;27.836;0;179.8;54:01.8;54:02.6;00:27.4;00:38.0;00:27.8;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.371;38.034;27.836
22;1;17;01:34.4;0;;27.718;0;39.053;0;27.607;0;177.6;55:36.2;55:37.0;00:27.7;00:39.1;00:27.6;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.718;39.053;27.607
22;1;18;01:32.8;0;;27.061;0;38.149;0;27.555;0;180.7;57:09.0;57:09.8;00:27.1;00:38.1;00:27.6;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.061;38.149;27.555
22;1;19;01:34.3;0;;27.458;0;38.154;0;28.663;0;177.8;58:43.3;58:44.1;00:27.5;00:38.2;00:28.7;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.458;38.154;28.663
22;1;20;01:35.6;0;;27.748;0;38.202;0;29.612;0;175.4;00:18.8;00:19.6;00:27.7;00:38.2;00:29.6;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.748;38.202;29.612
22;1;21;01:32.7;0;;27.211;0;37.83;0;27.676;0;180.8;01:51.5;01:52.3;00:27.2;00:37.8;00:27.7;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.211;37.83;27.676
22;1;22;01:32.1;0;;27.16;0;37.438;0;27.499;0;182;03:23.6;03:24.4;00:27.2;00:37.4;00:27.5;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.16;37.438;27.499
22;1;23;01:33.1;0;;26.891;0;37.703;0;28.498;0;180.1;04:56.7;04:57.5;00:26.9;00:37.7;00:28.5;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;26.891;37.703;28.498
22;1;24;01:33.4;0;;27.532;0;38.104;0;27.797;0;179.4;06:30.2;06:31.0;00:27.5;00:38.1;00:27.8;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.532;38.104;27.797
22;1;25;01:33.3;0;;27.047;0;38.515;0;27.785;0;179.6;08:03.5;08:04.3;00:27.0;00:38.5;00:27.8;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.047;38.515;27.785
22;1;26;01:33.2;0;;27.477;0;38.027;0;27.729;0;179.8;09:36.7;09:37.5;00:27.5;00:38.0;00:27.7;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.477;38.027;27.729
22;1;27;01:36.0;0;;27.146;0;39.668;0;29.195;0;174.6;11:12.7;11:13.5;00:27.1;00:39.7;00:29.2;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.146;39.668;29.195
22;1;28;01:38.2;0;B;27.209;0;37.958;0;33.036;0;170.7;12:51.0;12:51.7;00:27.2;00:38.0;00:33.0;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.209;37.958;33.036
22;1;29;02:37.8;0;;01:31.7;0;38.039;0;28.067;0;106.2;15:28.8;15:29.5;01:31.7;00:38.0;00:28.1;209.3;Griffin PEEBLES;01:07.8;LMP2;;United Autosports;Oreca;GF;91.694;38.039;28.067
22;1;30;01:35.5;0;;27.656;0;38.923;0;28.887;0;175.6;17:04.2;17:05.0;00:27.7;00:38.9;00:28.9;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.656;38.923;28.887
22;1;31;01:34.3;0;;27.716;0;37.916;0;28.697;0;177.7;18:38.5;18:39.3;00:27.7;00:37.9;00:28.7;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.716;37.916;28.697
22;1;32;01:35.4;0;;27.633;0;38.714;0;29.051;0;175.7;20:13.9;20:14.7;00:27.6;00:38.7;00:29.1;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.633;38.714;29.051
22;1;33;01:33.7;0;;27.573;0;38.031;0;28.116;0;178.9;21:47.7;21:48.5;00:27.6;00:38.0;00:28.1;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.573;38.031;28.116
22;1;34;01:35.5;0;;27.766;0;39.626;0;28.157;0;175.5;23:23.2;23:24.0;00:27.8;00:39.6;00:28.2;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.766;39.626;28.157
22;1;35;01:33.6;0;;27.46;0;37.916;0;28.197;0;179.2;24:56.8;24:57.6;00:27.5;00:37.9;00:28.2;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.46;37.916;28.197
22;1;36;01:34.9;0;;27.736;0;38.612;0;28.589;0;176.6;26:31.7;26:32.5;00:27.7;00:38.6;00:28.6;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.736;38.612;28.589
22;1;37;01:34.7;0;;27.597;0;38.873;0;28.229;0;177;28:06.4;28:07.2;00:27.6;00:38.9;00:28.2;289.5;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.597;38.873;28.229
22;1;38;01:34.7;0;;27.594;0;38.903;0;28.186;0;177.1;29:41.1;29:41.9;00:27.6;00:38.9;00:28.2;288.8;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.594;38.903;28.186
22;1;39;01:35.3;0;;27.642;0;39.272;0;28.397;0;175.9;31:16.4;31:17.2;00:27.6;00:39.3;00:28.4;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.642;39.272;28.397
22;1;40;01:36.3;0;;27.636;0;39.343;0;29.37;0;174;32:52.8;32:53.6;00:27.6;00:39.3;00:29.4;290.3;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.636;39.343;29.37
22;1;41;02:00.8;0;;27.462;0;38.306;0;55.05;0;138.8;34:53.6;34:54.4;00:27.5;00:38.3;00:55.1;291.1;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;27.462;38.306;55.05
22;1;42;03:30.8;0;B;01:14.3;0;01:19.4;0;57.183;0;79.5;38:24.4;38:25.2;01:14.3;01:19.4;00:57.2;;Griffin PEEBLES;;LMP2;;United Autosports;Oreca;GF;74.285;79.379;57.183
22;2;43;04:18.9;0;;02:03.8;0;01:18.4;0;56.664;0;64.8;42:43.3;42:44.1;02:03.8;01:18.4;00:56.7;;Grégoire SAUCY;01:09.0;LMP2;;United Autosports;Oreca;SF;123.834;78.393;56.664
